Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,sample_id,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label
2134,Spectrogram 1,1,20230522_200000.WAV,13125,13128,0,15000,t-11113588,American Bullfrog,0.6241,20230522_200000.BirdNET.selection.table.txt,BD-30175A,4,20230522_200000.WAV1312513128BD-30175A,Camille,Diana,543,t-11113588_543,,,,,,0
241,Spectrogram 1,1,20230520_000000.WAV,624,627,0,15000,t-11113588,American Bullfrog,0.601,20230520_000000.BirdNET.selection.table.txt,BD-30175A,4,20230520_000000.WAV624627BD-30175A,Diana,Ann,544,t-11113588_544,,,,,,0
1015,Spectrogram 1,1,20230520_200000.WAV,8061,8064,0,15000,t-11113588,American Bullfrog,0.655,20230520_200000.BirdNET.selection.table.txt,BD-30175A,4,20230520_200000.WAV80618064BD-30175A,Ethan,Rohit,545,t-11113588_545,,,,,,0
3219,Spectrogram 1,1,20230523_200000.WAV,13956,13959,0,15000,t-11113588,American Bullfrog,0.7037,20230523_200000.BirdNET.selection.table.txt,BD-30175A,4,20230523_200000.WAV1395613959BD-30175A,Amy,Diana,546,t-11113588_546,,,,,,0
971,Spectrogram 1,1,20230520_200000.WAV,7773,7776,0,15000,t-11113588,American Bullfrog,0.7079,20230520_200000.BirdNET.selection.table.txt,BD-30175A,4,20230520_200000.WAV77737776BD-30175A,Ann,Ethan,547,t-11113588_547,,,,,,0
370,Spectrogram 1,1,20230522_200000.WAV,1158,1161,0,15000,t-11113588,American Bullfrog,0.6079,20230522_200000.BirdNET.selection.table.txt,BD-30175A,4,20230522_200000.WAV11581161BD-30175A,Rohit,Ann,548,t-11113588_548,,,,,,0
1180,Spectrogram 1,1,20230520_200000.WAV,8874,8877,0,15000,t-11113588,American Bullfrog,0.7418,20230520_200000.BirdNET.selection.table.txt,BD-30175A,4,20230520_200000.WAV88748877BD-30175A,Camille,Amy,549,t-11113588_549,,,,,,0
1763,Spectrogram 1,1,20230525_200000.WAV,7413,7416,0,15000,t-11113588,American Bullfrog,0.1702,20230525_200000.BirdNET.selection.table.txt,BD-30175A,1,20230525_200000.WAV74137416BD-30175A,Ann,Diana,55,t-11113588_55,,,,,,0
340,Spectrogram 1,1,20230522_200000.WAV,1029,1032,0,15000,t-11113588,American Bullfrog,0.6318,20230522_200000.BirdNET.selection.table.txt,BD-30175A,4,20230522_200000.WAV10291032BD-30175A,Diana,Ann,550,t-11113588_550,,,,,,0
143,Spectrogram 1,1,20230522_000000.WAV,6561,6564,0,15000,t-11113588,American Bullfrog,0.6484,20230522_000000.BirdNET.selection.table.txt,BD-30175A,4,20230522_000000.WAV65616564BD-30175A,Ethan,Diana,551,t-11113588_551,,,,,,0
1450,Spectrogram 1,1,20230527_200000.WAV,9804,9807,0,15000,t-11113588,American Bullfrog,0.6244,20230527_200000.BirdNET.selection.table.txt,BD-30175A,4,20230527_200000.WAV98049807BD-30175A,Amy,Camille,552,t-11113588_552,,,,,,0
2054,Spectrogram 1,1,20230522_200000.WAV,12660,12663,0,15000,t-11113588,American Bullfrog,0.8942,20230522_200000.BirdNET.selection.table.txt,BD-30175A,5,20230522_200000.WAV1266012663BD-30175A,Ann,Ethan,553,t-11113588_553,,,,,,0
3114,Spectrogram 1,1,20230523_200000.WAV,13455,13458,0,15000,t-11113588,American Bullfrog,0.8417,20230523_200000.BirdNET.selection.table.txt,BD-30175A,5,20230523_200000.WAV1345513458BD-30175A,Rohit,Amy,554,t-11113588_554,,,,,,0
1778,Spectrogram 1,1,20230522_200000.WAV,8877,8880,0,15000,t-11113588,American Bullfrog,0.9199,20230522_200000.BirdNET.selection.table.txt,BD-30175A,5,20230522_200000.WAV88778880BD-30175A,Camille,Amy,555,t-11113588_555,,,,,,0
108,Spectrogram 1,1,20230522_200000.WAV,345,348,0,15000,t-11113588,American Bullfrog,0.8153,20230522_200000.BirdNET.selection.table.txt,BD-30175A,5,20230522_200000.WAV345348BD-30175A,Diana,Ethan,556,t-11113588_556,,,,,,0
2888,Spectrogram 1,1,20230523_200000.WAV,12366,12369,0,15000,t-11113588,American Bullfrog,0.804,20230523_200000.BirdNET.selection.table.txt,BD-30175A,5,20230523_200000.WAV1236612369BD-30175A,Ethan,Camille,557,t-11113588_557,,,,,,0
1191,Spectrogram 1,1,20230520_200000.WAV,8934,8937,0,15000,t-11113588,American Bullfrog,0.8571,20230520_200000.BirdNET.selection.table.txt,BD-30175A,5,20230520_200000.WAV89348937BD-30175A,Amy,Camille,558,t-11113588_558,,,,,,0
3235,Spectrogram 1,1,20230523_200000.WAV,14070,14073,0,15000,t-11113588,American Bullfrog,0.8986,20230523_200000.BirdNET.selection.table.txt,BD-30175A,5,20230523_200000.WAV1407014073BD-30175A,Ann,Camille,559,t-11113588_559,,,,,,0
2026,Spectrogram 1,1,20230522_200000.WAV,12177,12180,0,15000,t-11113588,American Bullfrog,0.1132,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,20230522_200000.WAV1217712180BD-30175A,Rohit,Ann,56,t-11113588_56,,,,,,0
1415,Spectrogram 1,1,20230522_200000.WAV,4437,4440,0,15000,t-11113588,American Bullfrog,0.9438,20230522_200000.BirdNET.selection.table.txt,BD-30175A,5,20230522_200000.WAV44374440BD-30175A,Rohit,Amy,560,t-11113588_560,,,,,,0
188,Spectrogram 1,1,20230520_200000.WAV,2361,2364,0,15000,t-11113588,American Bullfrog,0.8931,20230520_200000.BirdNET.selection.table.txt,BD-30175A,5,20230520_200000.WAV23612364BD-30175A,Camille,Amy,561,t-11113588_561,,,,,,0
3103,Spectrogram 1,1,20230523_200000.WAV,13419,13422,0,15000,t-11113588,American Bullfrog,0.9121,20230523_200000.BirdNET.selection.table.txt,BD-30175A,5,20230523_200000.WAV1341913422BD-30175A,Diana,Ann,562,t-11113588_562,,,,,,0
1591,Spectrogram 1,1,20230525_000000.WAV,24282,24285,0,15000,t-11113588,American Bullfrog,0.8077,20230525_000000.BirdNET.selection.table.txt,BD-30175A,5,20230525_000000.WAV2428224285BD-30175A,Ethan,Camille,563,t-11113588_563,,,,,,0
2865,Spectrogram 1,1,20230523_200000.WAV,12324,12327,0,15000,t-11113588,American Bullfrog,0.8553,20230523_200000.BirdNET.selection.table.txt,BD-30175A,5,20230523_200000.WAV1232412327BD-30175A,Amy,Rohit,564,t-11113588_564,,,,,,0
3105,Spectrogram 1,1,20230523_200000.WAV,13425,13428,0,15000,t-11113588,American Bullfrog,0.8078,20230523_200000.BirdNET.selection.table.txt,BD-30175A,5,20230523_200000.WAV1342513428BD-30175A,Ann,Diana,565,t-11113588_565,,,,,,0
1241,Spectrogram 1,1,20230520_200000.WAV,9579,9582,0,15000,t-11113588,American Bullfrog,0.9021,20230520_200000.BirdNET.selection.table.txt,BD-30175A,5,20230520_200000.WAV95799582BD-30175A,Rohit,Ethan,566,t-11113588_566,,,,,,0
1482,Spectrogram 1,1,20230527_200000.WAV,10023,10026,0,15000,t-11113588,American Bullfrog,0.9845,20230527_200000.BirdNET.selection.table.txt,BD-30175A,5,20230527_200000.WAV1002310026BD-30175A,Camille,Rohit,567,t-11113588_567,,,,,,0
3092,Spectrogram 1,1,20230523_200000.WAV,13365,13368,0,15000,t-11113588,American Bullfrog,0.8646,20230523_200000.BirdNET.selection.table.txt,BD-30175A,5,20230523_200000.WAV1336513368BD-30175A,Diana,Amy,568,t-11113588_568,,,,,,0
1636,Spectrogram 1,1,20230522_200000.WAV,6660,6663,0,15000,t-11113588,American Bullfrog,0.9139,20230522_200000.BirdNET.selection.table.txt,BD-30175A,5,20230522_200000.WAV66606663BD-30175A,Ethan,Camille,569,t-11113588_569,,,,,,0
1137,Spectrogram 1,1,20230523_000000.WAV,23592,23595,0,15000,t-11113588,American Bullfrog,0.106,20230523_000000.BirdNET.selection.table.txt,BD-30175A,1,20230523_000000.WAV2359223595BD-30175A,Camille,Rohit,57,t-11113588_57,,,,,,0
1083,Spectrogram 1,1,20230523_000000.WAV,21078,21081,0,15000,t-11113588,American Bullfrog,0.9442,20230523_000000.BirdNET.selection.table.txt,BD-30175A,5,20230523_000000.WAV2107821081BD-30175A,Amy,Camille,570,t-11113588_570,,,,,,0
1034,Spectrogram 1,1,20230520_200000.WAV,8142,8145,0,15000,t-11113588,American Bullfrog,0.8143,20230520_200000.BirdNET.selection.table.txt,BD-30175A,5,20230520_200000.WAV81428145BD-30175A,Ann,Camille,571,t-11113588_571,,,,,,0
1168,Spectrogram 1,1,20230520_200000.WAV,8799,8802,0,15000,t-11113588,American Bullfrog,0.8404,20230520_200000.BirdNET.selection.table.txt,BD-30175A,5,20230520_200000.WAV87998802BD-30175A,Rohit,Camille,572,t-11113588_572,,,,,,0
2063,Spectrogram 1,1,20230526_200000.WAV,10758,10761,0,15000,t-11113588,American Bullfrog,0.8794,20230526_200000.BirdNET.selection.table.txt,BD-30175A,5,20230526_200000.WAV1075810761BD-30175A,Camille,Ethan,573,t-11113588_573,,,,,,0
2095,Spectrogram 1,1,20230523_200000.WAV,9447,9450,0,15000,t-11113588,American Bullfrog,0.849,20230523_200000.BirdNET.selection.table.txt,BD-30175A,5,20230523_200000.WAV94479450BD-30175A,Diana,Rohit,574,t-11113588_574,,,,,,0
3212,Spectrogram 1,1,20230523_200000.WAV,13920,13923,0,15000,t-11113588,American Bullfrog,0.9738,20230523_200000.BirdNET.selection.table.txt,BD-30175A,5,20230523_200000.WAV1392013923BD-30175A,Ethan,Ann,575,t-11113588_575,,,,,,0
218,Spectrogram 1,1,20230522_200000.WAV,708,711,0,15000,t-11113588,American Bullfrog,0.8288,20230522_200000.BirdNET.selection.table.txt,BD-30175A,5,20230522_200000.WAV708711BD-30175A,Amy,Diana,576,t-11113588_576,,,,,,0
1700,Spectrogram 1,1,20230522_200000.WAV,8127,8130,0,15000,t-11113588,American Bullfrog,0.929,20230522_200000.BirdNET.selection.table.txt,BD-30175A,5,20230522_200000.WAV81278130BD-30175A,Ann,Rohit,577,t-11113588_577,,,,,,0
2183,Spectrogram 1,1,20230526_000000.WAV,28452,28455,0,15000,t-11113588,American Bullfrog,0.5327,20230526_000000.BirdNET.selection.table.txt,BD-30175B,3,20230526_000000.WAV2845228455BD-30175B,Rohit,Amy,578,t-11113588_578,,,,,,0
1644,Spectrogram 1,1,20230526_200000.WAV,10497,10500,0,15000,t-11113588,American Bullfrog,0.5889,20230526_200000.BirdNET.selection.table.txt,BD-30175B,3,20230526_200000.WAV1049710500BD-30175B,Camille,Rohit,579,t-11113588_579,,,,,,0
1616,Spectrogram 1,1,20230524_200000.WAV,11637,11640,0,15000,t-11113588,American Bullfrog,0.192,20230524_200000.BirdNET.selection.table.txt,BD-30175A,1,20230524_200000.WAV1163711640BD-30175A,Diana,Ann,58,t-11113588_58,,,,,,0
928,Spectrogram 1,1,20230526_000000.WAV,13839,13842,0,15000,t-11113588,American Bullfrog,0.5075,20230526_000000.BirdNET.selection.table.txt,BD-30175B,3,20230526_000000.WAV1383913842BD-30175B,Diana,Amy,580,t-11113588_580,,,,,,0
3737,Spectrogram 1,1,20230520_000000.WAV,30375,30378,0,15000,t-11113588,American Bullfrog,0.5632,20230520_000000.BirdNET.selection.table.txt,BD-30175B,3,20230520_000000.WAV3037530378BD-30175B,Ethan,Rohit,581,t-11113588_581,,,,,,0
1850,Spectrogram 1,1,20230526_000000.WAV,25014,25017,0,15000,t-11113588,American Bullfrog,0.6019,20230526_000000.BirdNET.selection.table.txt,BD-30175B,4,20230526_000000.WAV2501425017BD-30175B,Amy,Rohit,582,t-11113588_582,,,,,,0
3580,Spectrogram 1,1,20230522_200000.WAV,13764,13767,0,15000,t-11113588,American Bullfrog,0.8969,20230522_200000.BirdNET.selection.table.txt,BD-30175B,5,20230522_200000.WAV1376413767BD-30175B,Ann,Diana,583,t-11113588_583,,,,,,0
30,Spectrogram 1,1,20230520_000000.WAV,300,303,0,15000,t-11113588,American Bullfrog,0.8305,20230520_000000.BirdNET.selection.table.txt,BD-30175B,5,20230520_000000.WAV300303BD-30175B,Rohit,Camille,584,t-11113588_584,,,,,,0
162,Spectrogram 1,1,30739A__0__20230522_040004.wav,972,975,0,12000,t-11113588,American Bullfrog,0.5005,30739A__0__20230522_040004.BirdNET.selection.table.txt,BD-30739A,3,30739A__0__20230522_040004.wav972975BD-30739A,Camille,Diana,585,t-11113588_585,,,,,,0
4717,Spectrogram 1,1,20230523_000000.WAV,29703,29706,0,15000,t-11113588,American Bullfrog,0.5763,20230523_000000.BirdNET.selection.table.txt,BD-31107A,3,20230523_000000.WAV2970329706BD-31107A,Diana,Camille,586,t-11113588_586,,,,,,0
1485,Spectrogram 1,1,20230522_000000.WAV,3750,3753,0,15000,t-11113588,American Bullfrog,0.5009,20230522_000000.BirdNET.selection.table.txt,BD-31209A,3,20230522_000000.WAV37503753BD-31209A,Ethan,Ann,587,t-11113588_587,,,,,,0
2495,Spectrogram 1,1,20230521_000000.WAV,12864,12867,0,15000,t-11113588,American Bullfrog,0.5656,20230521_000000.BirdNET.selection.table.txt,BD-31209B,3,20230521_000000.WAV1286412867BD-31209B,Amy,Ann,588,t-11113588_588,0,2113.5,0.0362,2.9134,BULLFROG,1
5762,Spectrogram 1,1,20230523_000000.WAV,17124,17127,0,15000,t-11113588,American Bullfrog,0.5399,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1712417127BD-31209B,Ann,Amy,589,t-11113588_589,0,2491.1,0.0455,2.8967,BULLFROG,1
945,Spectrogram 1,1,20230526_000000.WAV,8637,8640,0,15000,t-11113588,American Bullfrog,0.1883,20230526_000000.BirdNET.selection.table.txt,BD-30175A,1,20230526_000000.WAV86378640BD-30175A,Ethan,Rohit,59,t-11113588_59,,,,,,0
7096,Spectrogram 1,1,20230523_000000.WAV,20163,20166,0,15000,t-11113588,American Bullfrog,0.5356,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV2016320166BD-31209B,Rohit,Ann,590,t-11113588_590,19.8,2356.4,0.0694,2.8734,BULLFROG,1
3616,Spectrogram 1,1,20230522_000000.WAV,20949,20952,0,15000,t-11113588,American Bullfrog,0.5898,20230522_000000.BirdNET.selection.table.txt,BD-31209B,3,20230522_000000.WAV2094920952BD-31209B,Camille,Amy,591,t-11113588_591,0,2568.9,0.081,2.8226,BULLFROG,1
5663,Spectrogram 1,1,20230523_000000.WAV,16926,16929,0,15000,t-11113588,American Bullfrog,0.5406,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1692616929BD-31209B,Diana,Ann,592,t-11113588_592,121.622,1864.865,0.1323,2.6798,BULLFROG,1
4631,Spectrogram 1,1,20230521_000000.WAV,20121,20124,0,15000,t-11113588,American Bullfrog,0.5294,20230521_000000.BirdNET.selection.table.txt,BD-31209B,3,20230521_000000.WAV2012120124BD-31209B,Ethan,Rohit,593,t-11113588_593,0,2033.898,0.038,2.0538,BULLFROG,1
5359,Spectrogram 1,1,20230523_000000.WAV,16230,16233,0,15000,t-11113588,American Bullfrog,0.5033,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1623016233BD-31209B,Amy,Ann,594,t-11113588_594,0,2343.7,0.0658,2.8843,BULLFROG,1
3974,Spectrogram 1,1,20230521_000000.WAV,17631,17634,0,15000,t-11113588,American Bullfrog,0.5404,20230521_000000.BirdNET.selection.table.txt,BD-31209B,3,20230521_000000.WAV1763117634BD-31209B,Ann,Diana,595,t-11113588_595,0,1062.992,0.0848,2.8474,BULLFROG,1
4803,Spectrogram 1,1,20230521_000000.WAV,20646,20649,0,15000,t-11113588,American Bullfrog,0.5696,20230521_000000.BirdNET.selection.table.txt,BD-31209B,3,20230521_000000.WAV2064620649BD-31209B,Rohit,Diana,596,t-11113588_596,0,2408,0.0737,2.8681,BULLFROG,1
4797,Spectrogram 1,1,20230521_000000.WAV,20631,20634,0,15000,t-11113588,American Bullfrog,0.5179,20230521_000000.BirdNET.selection.table.txt,BD-31209B,3,20230521_000000.WAV2063120634BD-31209B,Camille,Ethan,597,t-11113588_597,0,2351.9,0.0147,1.6051,BULLFROG,1
4924,Spectrogram 1,1,20230521_000000.WAV,20991,20994,0,15000,t-11113588,American Bullfrog,0.5446,20230521_000000.BirdNET.selection.table.txt,BD-31209B,3,20230521_000000.WAV2099120994BD-31209B,Diana,Rohit,598,t-11113588_598,0,1743.243,0.232,2.651,BULLFROG,1
7917,Spectrogram 1,1,20230523_000000.WAV,24504,24507,0,15000,t-11113588,American Bullfrog,0.5493,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV2450424507BD-31209B,Ethan,Diana,599,t-11113588_599,0,2004.843,0.0067,2.4151,BULLFROG,1
3232,Spectrogram 1,1,20230522_200000.WAV,7626,7629,0,15000,t-11113588,American Bullfrog,0.1153,20230522_200000.BirdNET.selection.table.txt,BD-29267A,1,20230522_200000.WAV76267629BD-29267A,Amy,Ethan,6,t-11113588_6,,,,,,0
568,Spectrogram 1,1,20230520_000000.WAV,1914,1917,0,15000,t-11113588,American Bullfrog,0.102,20230520_000000.BirdNET.selection.table.txt,BD-30175A,1,20230520_000000.WAV19141917BD-30175A,Amy,Diana,60,t-11113588_60,,,,,,0
4522,Spectrogram 1,1,20230522_000000.WAV,25008,25011,0,15000,t-11113588,American Bullfrog,0.5821,20230522_000000.BirdNET.selection.table.txt,BD-31209B,3,20230522_000000.WAV2500825011BD-31209B,Amy,Camille,600,t-11113588_600,62,2449.6,0.0315,2.9304,BULLFROG,1
5976,Spectrogram 1,1,20230523_000000.WAV,17514,17517,0,15000,t-11113588,American Bullfrog,0.5585,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1751417517BD-31209B,Ann,Rohit,601,t-11113588_601,119.2,2463.6,0.089,2.8661,BULLFROG,1
4952,Spectrogram 1,1,20230521_000000.WAV,21120,21123,0,15000,t-11113588,American Bullfrog,0.5355,20230521_000000.BirdNET.selection.table.txt,BD-31209B,3,20230521_000000.WAV2112021123BD-31209B,Rohit,Diana,602,t-11113588_602,0,2694.7,0.0473,2.8771,BULLFROG,1
2046,Spectrogram 1,1,20230522_000000.WAV,15135,15138,0,15000,t-11113588,American Bullfrog,0.5664,20230522_000000.BirdNET.selection.table.txt,BD-31209B,3,20230522_000000.WAV1513515138BD-31209B,Camille,Ethan,603,t-11113588_603,0,2222.2,0.0232,2.9653,BULLFROG,1
7127,Spectrogram 1,1,20230523_000000.WAV,20235,20238,0,15000,t-11113588,American Bullfrog,0.5462,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV2023520238BD-31209B,Diana,Rohit,604,t-11113588_604,40.541,1702.703,0.1506,2.6702,BULLFROG,1
5769,Spectrogram 1,1,20230523_000000.WAV,17136,17139,0,15000,t-11113588,American Bullfrog,0.5281,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1713617139BD-31209B,Ethan,Amy,605,t-11113588_605,0,2588.4,0.0609,2.8781,BULLFROG,1
1229,Spectrogram 1,1,20230522_000000.WAV,11532,11535,0,15000,t-11113588,American Bullfrog,0.5731,20230522_000000.BirdNET.selection.table.txt,BD-31209B,3,20230522_000000.WAV1153211535BD-31209B,Amy,Rohit,606,t-11113588_606,0,2322.7,0.0786,2.8747,BULLFROG,1
5912,Spectrogram 1,1,20230523_000000.WAV,17406,17409,0,15000,t-11113588,American Bullfrog,0.5928,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1740617409BD-31209B,Ann,Rohit,607,t-11113588_607,79.5,2264.9,0.0901,2.8096,BULLFROG,1
5924,Spectrogram 1,1,20230523_000000.WAV,17424,17427,0,15000,t-11113588,American Bullfrog,0.5858,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1742417427BD-31209B,Rohit,Camille,608,t-11113588_608,93,2449.6,0.0805,2.8714,BULLFROG,1
36,Spectrogram 1,1,20230527_200000.WAV,111,114,0,15000,t-11113588,American Bullfrog,0.5795,20230527_200000.BirdNET.selection.table.txt,BD-31209B,3,20230527_200000.WAV111114BD-31209B,Camille,Diana,609,t-11113588_609,589.1,2511.6,0.0465,2.9026,BULLFROG,1
23,Spectrogram 1,1,20230521_200000.WAV,996,999,0,15000,t-11113588,American Bullfrog,0.1212,20230521_200000.BirdNET.selection.table.txt,BD-30175A,1,20230521_200000.WAV996999BD-30175A,Ann,Amy,61,t-11113588_61,,,,,,0
3128,Spectrogram 1,1,20230524_000000.WAV,11844,11847,0,15000,t-11113588,American Bullfrog,0.5124,20230524_000000.BirdNET.selection.table.txt,BD-31209B,3,20230524_000000.WAV1184411847BD-31209B,Diana,Camille,610,t-11113588_610,0,1905.405,0.1042,2.7759,BULLFROG,1
5643,Spectrogram 1,1,20230523_000000.WAV,16881,16884,0,15000,t-11113588,American Bullfrog,0.5003,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1688116884BD-31209B,Ethan,Rohit,611,t-11113588_611,0,2440.678,0.0257,2.9562,BULLFROG,1
5583,Spectrogram 1,1,20230523_000000.WAV,16761,16764,0,15000,t-11113588,American Bullfrog,0.5058,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1676116764BD-31209B,Amy,Rohit,612,t-11113588_612,0,2239,0.0719,2.8747,BULLFROG,1
2946,Spectrogram 1,1,20230523_000000.WAV,9288,9291,0,15000,t-11113588,American Bullfrog,0.5452,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV92889291BD-31209B,Ann,Ethan,613,t-11113588_613,0,2222.2,0.021,2.971,BULLFROG,1
2707,Spectrogram 1,1,20230521_000000.WAV,13518,13521,0,15000,t-11113588,American Bullfrog,0.53,20230521_000000.BirdNET.selection.table.txt,BD-31209B,3,20230521_000000.WAV1351813521BD-31209B,Rohit,Amy,614,t-11113588_614,0,2296.5,0.0238,2.9522,BULLFROG,1
5553,Spectrogram 1,1,20230523_000000.WAV,16689,16692,0,15000,t-11113588,American Bullfrog,0.5781,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1668916692BD-31209B,Camille,Rohit,615,t-11113588_615,496.1,2542.6,0.059,2.9303,BULLFROG,1
3735,Spectrogram 1,1,20230521_000000.WAV,16830,16833,0,15000,t-11113588,American Bullfrog,0.5312,20230521_000000.BirdNET.selection.table.txt,BD-31209B,3,20230521_000000.WAV1683016833BD-31209B,Diana,Camille,616,t-11113588_616,155,2418.6,0.0782,2.8714,BULLFROG,1
3292,Spectrogram 1,1,20230522_000000.WAV,19884,19887,0,15000,t-11113588,American Bullfrog,0.509,20230522_000000.BirdNET.selection.table.txt,BD-31209B,3,20230522_000000.WAV1988419887BD-31209B,Ethan,Ann,617,t-11113588_617,0,2527.845,0.0243,2.3923,BULLFROG,1
3964,Spectrogram 1,1,20230521_000000.WAV,17592,17595,0,15000,t-11113588,American Bullfrog,0.5779,20230521_000000.BirdNET.selection.table.txt,BD-31209B,3,20230521_000000.WAV1759217595BD-31209B,Amy,Ethan,618,t-11113588_618,0,2092.6,0.0189,2.9596,BULLFROG,1
5860,Spectrogram 1,1,20230523_000000.WAV,17295,17298,0,15000,t-11113588,American Bullfrog,0.5652,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1729517298BD-31209B,Ann,Diana,619,t-11113588_619,0,2586.2,0.0919,2.7945,BULLFROG,1
2902,Spectrogram 1,1,20230525_200000.WAV,13371,13374,0,15000,t-11113588,American Bullfrog,0.1538,20230525_200000.BirdNET.selection.table.txt,BD-30175A,1,20230525_200000.WAV1337113374BD-30175A,Rohit,Amy,62,t-11113588_62,,,,,,0
5796,Spectrogram 1,1,20230523_000000.WAV,17187,17190,0,15000,t-11113588,American Bullfrog,0.5908,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1718717190BD-31209B,Rohit,Camille,620,t-11113588_620,0,2178.7,0.0201,1.4745,BULLFROG,1
5796,Spectrogram 1,1,20230523_000000.WAV,17187,17190,0,15000,t-11113588,American Bullfrog,0.5908,20230523_000000.BirdNET.selection.table.txt,BD-31209B,3,20230523_000000.WAV1718717190BD-31209B,Rohit,Camille,620,t-11113588_620,0,2178.7,1.8273,1.1329,BULLFROG,1
